1,0,0,73,56,0,218,-1
4,0,1,258,925,227,5185,-1
1,0,1,24,77,6,418,-1
0,0,0,6,2,0,6,-1
0,1,0,733,404,1541,14033,-1
0,1,0,164,453,2,1904,-1
5,1,0,438,1843,178,87551,-1
3,1,1,249,417,1,167238,-1
0,1,0,733,404,1541,14033,-1
0,1,0,53,10,0,12138,-1
1,0,0,55,81,29,2118,-1
0,1,0,555,673,20,4352,-1
1,1,0,271,98,5,89095,-1
2,1,0,3887,7,0,194932,-1
2,1,1,3,156,0,94,-1
0,0,1,93,139,15,1733,-1
0,1,0,7,11,0,1513,-1
0,0,4,68,364,13,625,-1
1,0,1,1243,802,773,34319,-1
1,0,0,6,342,0,108,-1
0,1,0,11,1,0,9356,-1
0,1,0,1648,141,0,7549,-1
1,1,0,184,6,0,23100,-1
0,1,0,194,517,254,3232,-1
1,1,0,6719,1230,2,13656,-1
0,1,0,166,97,120,3218,-1
0,0,0,1161,1844,33,52429,-1
0,1,0,58,240,3,280,-1
0,1,0,1171,1935,3711,11210,-1
0,1,0,179,71,960,10552,-1
0,0,1,143,134,273,12778,-1
0,1,0,2665,75,0,394050,-1
0,1,0,433,454,33,6347,-1
0,2,0,93,758,0,2015,-1
2,1,0,3355,649,18,10395,-1
0,1,0,3732,994,5407,102387,-1
1,0,0,111,240,61,331,-1
0,0,2,459,2002,18,1526,-1
0,0,1,831,1238,23073,16678,-1
0,0,0,4,5,2,37,-1
0,1,1,179,315,2490,9418,-1
5,1,0,192,351,21,85006,-1
5,1,0,438,1843,178,87551,-1
5,1,0,158,204,36,85744,-1
1,1,3,731,859,171,13079,1
5,1,0,192,351,21,85006,-1
5,1,0,438,1843,178,87551,-1
3,1,1,249,417,1,167238,-1
0,0,0,0,31,1,6,-1
0,0,1,1257,429,352,20078,-1
0,1,0,154,66,144,9931,-1
0,0,0,0,33,2,4,-1
0,1,1,268,154,221,9397,-1
0,1,1,166,137,19,13651,-1
0,1,0,170,419,428,18283,-1
0,1,0,268,154,221,9397,-1
5,1,0,192,351,21,85006,-1
5,1,0,438,1843,178,87551,-1
5,1,0,158,204,36,85744,-1
0,0,4,45,627,102,1791,-1
0,1,1,822,291,848,31708,-1
0,0,0,158,202,1180,13609,-1
3,0,0,10266,1829,8878,22387,1
1,0,0,107,229,442,1933,-1
1,1,0,6719,1230,2,13656,-1
1,1,0,6719,1230,2,13656,-1
0,1,1,622,1992,715,6588,-1
0,1,0,1161,1844,33,52429,-1
5,1,0,192,351,21,85006,-1
5,1,0,158,204,36,85744,-1
5,1,0,438,1843,178,87551,-1
0,0,2,369,809,88,8944,-1
0,0,1,74,8,0,4966,-1
1,1,0,577,175,2,488,-1
1,0,1,1413,1559,589,26403,-1
0,0,1,1,6,2,91,-1
0,1,0,559,270,1,33836,-1
0,0,0,211,82,413,7782,-1
0,0,2,49,390,12,2468,-1
0,1,0,114,249,0,233,-1
1,0,0,9,55,111,87,-1
0,0,0,157,247,279,7843,-1
0,0,1,5,100,33,248,-1
0,1,2,6912,98,114,99760,1
1,1,0,47533,47734,19,45230,1
0,1,1,4470,307,5,17800,-1
0,0,1,502,1977,236,4541,-1
0,1,0,9671,550,9,1162,1
0,0,2,6,15,0,27,-1
0,1,0,24,11,0,2485,-1
0,0,0,61,189,20,2914,-1
1,1,1,2182,34,6,1443,1
1,0,1,387,851,95,19163,-1
0,0,1,41,83,0,1837,-1
0,0,0,0,22,0,56,-1
0,0,2,16,52,7,1264,-1
0,0,0,1,6,0,7,-1
0,1,0,105,100,33,706,1
0,0,0,0,2,0,3,-1
0,0,0,2,5,4,12,-1
0,0,2,312,72,3,35630,-1
0,0,2,7,90,34,317,-1
0,1,0,1,0,0,530,-1
0,0,0,20,54,1,880,-1
2,1,0,37560,1444,107,53281,-1
0,0,0,606,522,1999,14321,-1
0,0,0,2807,648,210,3530,-1
1,0,0,40,132,44,296,-1
0,0,0,7,13,0,2,-1
0,1,0,1101,1982,477,19984,-1
1,0,0,391,657,7,6951,1
0,0,0,551,196,75,13032,-1
1,0,1,56,278,13,1067,-1
0,0,1,46,53,8,498,1
0,1,0,387,748,3222,5798,-1
0,0,2,130,98,2164,7388,-1
0,0,0,2,14,0,1,-1
0,2,0,4110,22,0,5025,-1
0,2,0,4110,22,0,5025,-1
0,0,1,138,226,105,1618,-1
0,0,2,269,1998,174,7471,-1
3,1,0,23,5,0,80796,-1
4,1,0,23,5,0,80796,-1
0,0,1,141,986,659,1634,-1
0,1,0,1551,1415,18,3362,-1
0,0,0,6,0,0,2,-1
1,1,0,440,551,6038,84650,-1
1,1,0,440,551,6038,84650,-1
1,1,0,440,551,6038,84650,-1
0,0,0,121,1039,187,2136,-1
4,0,0,33,256,14,1182,-1
0,0,0,0,4,0,1,-1
3,0,0,99,219,103,1994,-1
0,0,1,34,134,73,665,-1
0,0,1,387,472,28,16953,-1
0,0,2,72,235,5,2042,-1
0,0,0,165,962,6,672,-1
0,1,0,815,600,969,20607,-1
0,1,0,15641,2148,2146,114991,1
5,1,0,438,1843,178,87551,-1
0,0,0,285,297,597,12644,-1
0,1,0,206,183,1,784,-1
0,0,0,276,247,21,12056,-1
0,1,0,511,1907,5,1553,-1
0,0,1,301,830,108,124,-1
0,1,0,60,42,0,674,-1
1,0,4,235,1742,1580,2042,1
1,0,0,160,287,396,8446,1
0,1,0,107,577,9,23161,-1
0,0,1,20,143,50,941,-1
0,1,0,2960,135,76,301089,-1
0,0,2,286,110,235,8129,-1
0,0,0,66,518,1117,1656,-1
0,1,0,9,63,293,1084,-1
1,0,0,2077,981,12435,58310,1
0,0,1,183,362,76,2015,-1
5,1,0,192,351,21,85006,-1
3,1,1,249,417,1,167238,-1
5,1,0,438,1843,178,87551,-1
0,0,1,8,44,1,252,-1
0,0,0,92,339,1201,6737,-1
0,0,2,22,161,6,504,-1
0,0,2,70,87,1,4460,-1
0,0,1,8,41,12,536,-1
0,0,0,92,939,3,497,-1
0,0,1,19,222,33,85,-1
0,0,0,139,128,181,4146,-1
0,0,1,730,523,18,34690,-1
0,0,0,5,10,4,131,-1
5,1,0,438,1843,178,87551,-1
1,0,0,562522,499,2,182014,1
1,0,1,25,61,2,109,-1
0,0,0,2089,450,2824,10456,1
0,0,0,1,22,0,11,-1
0,0,1,143,48,7,608,-1
0,1,1,4,29,1,124,-1
1,0,0,3355,3602,153,31311,-1
0,0,1,16,98,8,1438,-1
1,0,2,2295,38,87,38742,-1
0,0,1,106,126,44,828,-1
0,0,1,1,11,4,25,-1
1,0,1,32,285,142,278,-1
0,0,0,0,0,0,0,-1
0,0,0,229,134,33,16951,-1
2,0,0,4094,0,164,73438,-1
3,1,0,14031,14739,2608,39612,-1
1,1,0,11459,5532,43,44607,-1
0,0,1,229,134,33,16951,-1
0,0,0,305,194,207,1591,-1
1,0,0,9654,486,874,9152,-1
1,0,1,44,111,2865,6112,-1
1,0,0,4657,199,2067,9908,-1
0,0,0,162,170,314,4656,-1
0,0,0,96,380,270,2584,-1
0,1,5,201,69,2926,446,-1
0,1,0,277,250,0,33732,-1
0,0,0,8823,701,4266,150363,-1
1,0,1,229,10,9,780,-1
1,0,1,111176,44,3,7829,1
0,0,0,8,20,0,64,-1
0,1,1,2,7,0,3,-1
0,0,1,32,75,1,44,-1
1,0,1,257106,795,24,8402,1
0,0,1,1077,573,993,13834,-1
1,0,0,2649,2917,4669,108800,-1
0,0,3,143,134,273,12778,-1
0,1,0,277,0,0,5582,-1
0,0,0,0,16,0,6,-1
0,0,1,6318,1487,3867,64472,1
0,1,1,524,823,57,6688,-1
1,1,0,6719,1230,2,13656,-1
0,0,1,3,18,4,254,-1
0,0,3,341,270,8836,20185,-1
0,0,0,2,16,0,27,-1
0,1,0,192219,44023,51,43673,1
0,0,1,3,18,1,10,-1
1,0,0,562,639,0,110,-1
6,1,0,50,34,2,13252,-1
0,1,1,834,294,1290,8959,1
0,1,0,296,274,254,20030,-1
1,1,0,440,551,6038,84650,-1
0,1,0,3879,469,98,50323,-1
0,0,0,9,22,3,847,-1
1,0,0,621,153,269,3546,-1
0,0,2,24,123,0,133,-1
0,1,1,14329,211,529,212518,1
0,1,1,178,412,75,15575,-1
0,0,1,151,693,231,4924,-1
0,1,2,8778,395,1944,83379,1
0,1,0,37068,224,0,4031,1
0,1,0,221,151,1,46684,-1
1,1,0,6719,1230,2,13656,-1
0,0,1,8,101,38,383,-1
0,0,2,280,633,7721,6281,-1
1,0,1,56,278,13,1067,-1
0,0,4,2758,2448,419,38406,-1
0,0,1,371,58,8557,29770,-1
0,0,0,2,51,2,12,-1
0,0,2,55,60,3,1353,-1
0,0,1,1904,232,115,69212,-1
1,0,0,125,205,2,571,-1
0,0,1,246,140,697,4673,-1
0,0,1,31,114,0,813,-1
0,0,1,5288,335,558,12513,1
0,0,1,83,58,752,9073,-1
0,0,0,1391215,23,7,86973,1
1,1,0,440,551,6038,84650,-1
0,0,0,174,628,2024,5082,1
0,0,1,24,56,8,1252,-1
1,1,0,6719,1230,2,13656,-1
0,1,0,366,932,31,9245,-1
0,0,0,708,748,1118,13800,1
0,0,1,5,174,2,325,-1
0,0,1,22,59,866,1861,-1
0,0,0,2166,233,112,51944,-1
0,0,0,385,489,26140,15536,-1
0,0,1,4,54,1,183,-1
0,1,0,148,69,11,18290,-1
0,0,3,4,28,14,122,-1
0,0,0,0,0,0,0,-1
0,1,0,1,33,0,62,-1
0,1,0,1,33,0,62,-1
0,0,2,27,173,9,222,-1
0,0,2,54,243,7,789,-1
0,0,2,1131,1310,2397,9144,-1
0,0,1,468,202,2126,21975,-1
1,0,0,111176,44,3,7829,1
1,0,0,378708,192,3,36052,1
1,0,0,335225,651,4,112181,1
1,0,0,113,4,3,1860,1
1,0,0,335225,651,4,112181,1
0,0,0,9,6,1,298,-1
1,0,0,378708,192,3,36052,-1
0,0,0,1577,2002,0,19899,-1
0,0,0,0,4,0,1,-1
1,0,0,146,375,8,588,-1
0,0,1,307,353,37,10727,-1
0,0,0,0,16,2,149,-1
1,0,0,30,115,47,1411,-1
0,0,1,560,192,562,26725,-1
0,0,0,1,5,0,11,-1
0,0,2,8752,434,402,19326,-1
0,1,0,207,116,517,5023,-1
0,0,1,8,1,7,697,-1
0,1,0,38,0,149,43947,-1
0,0,1,105,807,42,2294,-1
0,0,2,3,49,0,96,-1
0,0,1,21,128,10,276,-1
0,0,1,101,458,17,606,-1
0,1,0,94,100,11,566,-1
0,0,1,29,256,13,491,-1
0,0,0,3,24,0,4,-1
0,0,1,12,63,3,190,-1
0,0,1,21,36,1,1078,-1
0,0,1,49,222,417,3908,-1
0,0,1,4,41,3,2,-1
0,0,3,241,86,14,2133,1
0,1,0,1110,1981,2,6338,-1
0,0,0,20,207,58,172,-1
1,0,0,250,1396,20,1894,-1
0,0,2,10074,1873,15781,45866,-1
0,0,1,232,1239,8706,16922,-1
0,0,1,3,26,0,31,-1
0,1,0,2498,1205,190,7086,-1
0,0,1,607,1983,1274,8239,-1
0,0,1,4057,567,7077,67471,-1
0,0,1,865,369,3043,25625,-1
0,0,1,152,492,40,4060,-1
0,0,1,2111,391,34,1110,-1
0,0,1,287,249,273,18134,-1
2,0,1,2295,38,87,38742,-1
0,0,1,338,807,81,7693,-1
0,0,1,278,269,1275,6399,-1
0,0,2,4,57,6,393,-1
0,0,2,584,678,188,12335,-1
0,0,1,4602,1336,56,140093,-1
0,0,1,577,349,179,34013,-1
0,0,1,718,282,2620,22453,-1
0,0,1,99,985,10,6328,-1
0,0,1,28,125,412,801,-1
1,0,1,1363,298,422,21533,-1
0,1,1,39,325,6,2641,-1
0,0,0,80400,170,26,5193,1
0,1,0,2712,46,0,55,1
2,0,1,16,120,85,559,-1
0,0,0,579,112,1,1226,-1
0,1,0,211,141,2,3352,-1
0,0,1,110,200,1737,3517,-1
0,2,1,285,437,280,20551,-1
0,0,0,124,1101,909,1347,-1
0,1,1,838,365,26,17537,-1
0,2,1,17222,998,43,17090,1
0,0,0,1184,74,0,1407,1
0,0,3,85,467,83,2255,-1
0,0,2,40,149,20,244,-1
0,0,0,6,94,0,14,-1
0,0,0,0,1,0,3,-1
0,0,0,32,198,1,478,-1
5,1,0,438,1843,178,87551,-1
0,1,0,512,1822,6405,6210,-1
0,0,0,270,219,15,2519,-1
0,1,0,1401,1482,535,26205,-1
0,1,0,191,365,537,5504,-1
1,1,0,6719,1230,2,13656,-1
0,0,0,37,147,16,2594,-1
0,0,1,38,31,0,247,-1
0,1,0,27,17,0,1465,-1
0,0,1,5,21,38,413,-1
0,0,1,108,335,24,4899,-1
1,1,0,7589,25,0,48346,-1
0,0,1,31,270,13,565,-1
0,2,0,1493,49,0,342,-1
0,1,0,413,1969,5512,20674,-1
0,0,0,303,734,21,10012,-1
2,1,0,372,492,149,845,-1
0,0,1,0,22,8,762,-1
0,1,0,69,207,1,822,-1
0,0,0,116,245,3,19,-1
0,1,0,413,1969,5512,20674,-1
0,0,1,376,222,27,16728,-1
0,1,0,413,1969,5512,20674,-1
0,0,1,133,338,49,1601,-1
0,1,0,9,34,3,1641,-1
0,1,0,3130,3454,0,27768,-1
0,1,1,1991,2035,49,96934,-1
0,1,0,497,445,4,1718,-1
0,1,0,753,1858,1454,6165,-1
0,0,2,200,447,1842,2926,-1
0,1,0,7,7,0,1719,-1
1,1,0,184,6,0,23100,-1
1,1,0,479,30,0,133783,-1
1,1,0,742,7,0,264581,-1
1,1,0,1169,342,145,275132,-1
0,0,2,265,113,7,1777,-1
0,1,0,558,143,22,182108,-1
1,1,0,74,361,0,23154,-1
1,1,0,479,30,0,133783,-1
1,1,0,742,7,0,264581,-1
1,1,0,1169,342,145,275132,-1
0,1,0,538,1007,2,444,-1
0,1,0,998,1243,0,138767,-1
1,1,0,271,98,5,89095,-1
2,1,0,3887,7,0,194932,-1
0,0,1,2,235,1,23,-1
5,1,0,438,1843,178,87551,-1
3,1,1,249,417,1,167238,-1
2,0,0,17,29,0,38,-1
5,1,0,438,1843,178,87551,-1
2,1,0,62,68,3,149,-1
1,0,0,2199,796,495,6450,-1
0,0,3,200,447,1842,2926,-1
0,1,0,11,26,1,10,-1
0,0,0,3216,459,10212,6261,1
0,1,0,82,125,0,210,-1
0,0,0,2,16,0,27,-1
0,0,0,48,60,78,2897,-1
0,0,1,68,182,131,1055,-1
2,1,1,1058,846,6,16864,-1
0,0,1,2283,255,373,1640,1
3,0,0,32,45,1,101,-1
5,1,0,438,1843,178,87551,-1
0,1,0,690,710,322,16402,-1
1,0,0,77,86,18,7056,-1
3,1,1,249,417,1,167238,-1
5,1,0,192,351,21,85004,-1
5,1,0,438,1843,178,87551,-1
0,0,0,306,268,1881,2291,-1
0,0,0,30,167,110,580,-1
0,1,0,557,702,1679,12736,-1
0,1,0,283,0,0,60935,-1
0,0,1,1,58,2,3,-1
0,0,1,36,70,9,2166,-1
0,0,0,4,2,0,1,-1
2,0,0,89,161,5,995,-1
1,0,1,88,207,65,3938,-1
0,0,1,4,75,0,3090,-1
0,0,1,49,193,14,144,-1
0,0,1,8,109,1,22,-1
1,0,0,203,157,761,5572,-1
0,0,0,833,930,1419,22977,-1
1,0,0,76,195,13,5759,-1
0,0,1,13,59,3,11,-1
1,1,0,6719,1230,2,13656,-1
1,1,0,6719,1230,2,13656,-1
1,0,0,27,194,0,26,-1
2,0,0,6586,95,28,5346,-1
0,0,1,37,37,95,1664,-1
0,0,1,122,269,22,1553,-1
0,0,1,547,1992,48,497,-1
4,1,0,356,415,57,3579,-1
0,0,1,18,98,3,155,-1
1,0,0,55,117,23,211,-1
0,0,0,53,126,1,92,-1
0,0,0,9,76,0,63,-1
1,0,0,8,102,1,8,-1
0,1,0,179,401,60,337,-1
0,0,0,11,29,179,256,-1
0,0,0,3,15,0,5,-1
1,1,1,403,354,56,1533,-1
0,0,1,519,177,5,2017,-1
0,0,2,1270,1816,25720,66932,-1
0,0,2,81,134,13,4938,-1
1,0,0,113,203,13,1852,-1
0,0,1,280,38,2,150,-1
0,0,0,53,65,71,546,-1
0,0,3,1796,411,437,23921,-1
1,0,1,67,261,5,1483,-1
0,0,0,19,149,2,19,-1
0,0,4,174,208,477,7950,-1
0,0,2,706,174,463,6259,-1
0,1,0,13,9,0,2399,-1
